season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2025,A,2025_Ride_The_%27Dente_200,2025_01,1,5,28,usa,Brenden_Queen,Brenden Queen,bestrepair.net   (Mark Webb),Mark_Webb,Chevrolet,80,running,10,47,
2025,A,2025_Ride_The_%27Dente_200,2025_01,2,1,18,usa,William_Sawalich,William Sawalich,Starkey   (Joe Gibbs),Joe_Gibbs,Toyota,80,running,29,44,
2025,A,2025_Ride_The_%27Dente_200,2025_01,3,24,97,usa,Jason_Kitzmiller,Jason Kitzmiller,A.L.L. Construction Inc   (Codie Rohrbaugh),Codie_Rohrbaugh,Chevrolet,80,running,0,41,
2025,A,2025_Ride_The_%27Dente_200,2025_01,4,3,6,usa,Lavar_Scott,Lavar Scott,Max Siegel Inc.   (Max Siegel),Max_Siegel,Chevrolet,80,running,10,41,
2025,A,2025_Ride_The_%27Dente_200,2025_01,5,19,82,brazil,Helio_Castroneves,Helio Castroneves,Wendy's   (Mark Webb),Mark_Webb,Chevrolet,80,running,0,39,
2025,A,2025_Ride_The_%27Dente_200,2025_01,6,8,76,usa,Kole_Raz,Kole Raz,Cyclum Renewable Truck Stops   (Kevin Cywinski),Kevin_Cywinski,Ford,80,running,0,38,
2025,A,2025_Ride_The_%27Dente_200,2025_01,7,38,88,usa,A.J._Moyer,A.J. Moyer,Rivers Edge Cottages & RV Park / AmpereEV.com   (A.J. Moyer),A.J._Moyer,Chevrolet,80,running,0,37,
2025,A,2025_Ride_The_%27Dente_200,2025_01,8,20,73,usa,Andy_Jankowiak,Andy Jankowiak,KLAS Motorsports   (Kevin Lapierre),Kevin_Lapierre,Ford,80,running,0,36,
2025,A,2025_Ride_The_%27Dente_200,2025_01,9,29,67,usa,Ryan_Roulette,Ryan Roulette,VFW / Maples Motorsports   (Michael Maples),Michael_Maples,Ford,80,running,0,35,
2025,A,2025_Ride_The_%27Dente_200,2025_01,10,15,06,usa,Bryce_Haugeberg,Bryce Haugeberg,NDSU / Brenco   (Wayne Peterson),Wayne_Peterson,Toyota,80,running,4,35,
2025,A,2025_Ride_The_%27Dente_200,2025_01,11,39,57,usa,Hunter_Deshautelle,Hunter Deshautelle,O.B. Builders Inc   (Bryan Dauzat),Bryan_Dauzat,Chevrolet,80,running,0,33,
2025,A,2025_Ride_The_%27Dente_200,2025_01,12,11,9,canada,Jason_White_(6),Jason White,More Core / Power Ventures   (Dustin Hillenburg),Dustin_Hillenburg,Ford,80,running,0,32,
2025,A,2025_Ride_The_%27Dente_200,2025_01,13,13,10,usa,Ed_Pompa,Ed Pompa,Double H Ranch   (Andy Hillenburg),Andy_Hillenburg,Ford,80,running,0,31,
2025,A,2025_Ride_The_%27Dente_200,2025_01,14,18,48,usa,Jeff_Scofield,Jeff Scofield,JXT Transportation   (Brad Smith),Brad_Smith,Chevrolet,77,running,0,30,
2025,A,2025_Ride_The_%27Dente_200,2025_01,15,6,25,usa,Jake_Finch,Jake Finch,Phoenix   (Cathy Venturini),Cathy_Venturini,Toyota,75,running,0,29,
2025,A,2025_Ride_The_%27Dente_200,2025_01,16,14,03,usa,Alex_Clubb,Alex Clubb,Race Parts Liquidators / A.Clubb Lawn Care   (Alex Clubb),Alex_Clubb,Ford,74,running,0,28,
2025,A,2025_Ride_The_%27Dente_200,2025_01,17,26,27,usa,Tim_Richmond_(5),Tim Richmond,Immigration Law Center   (David Richmond),David_Richmond,Toyota,64,mechanical,0,27,
2025,A,2025_Ride_The_%27Dente_200,2025_01,18,2,20,usa,Lawless_Alan,Lawless Alan,AUTOParkit   (Billy Venturini),Billy_Venturini,Toyota,52,running,26,27,
2025,A,2025_Ride_The_%27Dente_200,2025_01,19,16,31,usa,Tim_Viens,Tim Viens,Max Buchanan Foundation   (Tim Goulet),Tim_Goulet,Toyota,51,running,0,25,
2025,A,2025_Ride_The_%27Dente_200,2025_01,20,40,75,usa,Bryan_Dauzat,Bryan Dauzat,O.B. Builders Inc   (Bryan Dauzat),Bryan_Dauzat,Chevrolet,50,mechanical,0,24,
2025,A,2025_Ride_The_%27Dente_200,2025_01,21,4,55,usa,Isabella_Robusto,Isabella Robusto,Mobil 1   (Billy Venturini),Billy_Venturini,Toyota,48,mechanical,0,23,
2025,A,2025_Ride_The_%27Dente_200,2025_01,22,21,77,usa,Corey_Day,Corey Day,Hendrickcars.com   (Spire Motorsports),Spire_Motorsports,Chevrolet,45,crash,0,22,
2025,A,2025_Ride_The_%27Dente_200,2025_01,23,36,68,usa,Scott_Melton,Scott Melton,Melton McFadden Ins / Donna's Donuts   (Bill Kimmel),Bill_Kimmel,Ford,40,mechanical,1,22,
2025,A,2025_Ride_The_%27Dente_200,2025_01,24,35,0,usa,Brayton_Laster,Brayton Laster,Clear Tech Pools   (Wayne Peterson),Wayne_Peterson,Chevrolet,24,crash,0,20,
2025,A,2025_Ride_The_%27Dente_200,2025_01,25,12,12,japan,Takuma_Koga,Takuma Koga,Macnica Yit Ikedo / CKB / Fast Track Racing   (Michelle Hillenburg),Michelle_Hillenburg,Toyota,18,crash,0,19,
2025,A,2025_Ride_The_%27Dente_200,2025_01,26,25,86,usa,Becca_Monopoli,Becca Monopoli,Orlando Health   (Alex Clubb),Alex_Clubb,Toyota,18,crash,0,18,
2025,A,2025_Ride_The_%27Dente_200,2025_01,27,32,02,canada,Craig_Bracken,Craig Bracken,Technique High / Speed Prototypes   (Tyler Young),Tyler_Young,Chevrolet,18,crash,0,17,
2025,A,2025_Ride_The_%27Dente_200,2025_01,28,28,69,usa,Nolan_Wilson,Nolan Wilson,Stowell Co / Decisely Ins / Daytona Beach Pok   (Bill Kimmel),Bill_Kimmel,Ford,18,mechanical,0,16,
2025,A,2025_Ride_The_%27Dente_200,2025_01,29,30,70,canada,Amber_Balcaen,Amber Balcaen,Gambit Technologies / ICON Direct   (Nick Tucker),Nick_Tucker,Toyota,17,crash,0,15,
2025,A,2025_Ride_The_%27Dente_200,2025_01,30,27,30,usa,Garrett_Mitchell,Garrett Mitchell,Kenetix   (Mark Rette),Mark_Rette,Ford,17,crash,0,14,
2025,A,2025_Ride_The_%27Dente_200,2025_01,31,17,99,usa,Michael_Maples,Michael Maples,Don Ray Petroleum LLC / Maples Motorsports   (Michael Maples),Michael_Maples,Chevrolet,13,crash,0,13,
2025,A,2025_Ride_The_%27Dente_200,2025_01,32,31,29,canada,Kyle_Steckly,Kyle Steckly,APC Auto Parts Centres   (Mark Rette),Mark_Rette,Ford,11,crash,0,12,
2025,A,2025_Ride_The_%27Dente_200,2025_01,33,34,4,usa,Dale_Quarterley,Dale Quarterley,Van Dyk Recycling Solutions / ACI   (Alex Quarterley),Alex_Quarterley,Chevrolet,6,crash,0,11,
2025,A,2025_Ride_The_%27Dente_200,2025_01,34,10,11,usa,Cody_Dennison,Cody Dennison,Timcast   (Andy Hillenburg),Andy_Hillenburg,Chevrolet,4,crash,0,10,
2025,A,2025_Ride_The_%27Dente_200,2025_01,35,22,3,usa,Willie_Mullins,Willie Mullins,CorvetteParts.net / Crow Wing Recycling   (Willie Mullins),Willie_Mullins,Ford,4,crash,0,9,
