race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,0,,,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,1,32.846,164.404,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,2,30.341,177.977,2
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,3,30.446,177.363,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,4,30.361,177.860,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,5,30.413,177.556,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,6,30.728,175.735,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,7,30.746,175.633,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,8,30.844,175.075,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,9,30.985,174.278,1
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,10,31.248,172.811,2
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,11,31.058,173.868,2
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,12,31.131,173.461,3
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,13,31.876,169.406,4
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,14,31.295,172.552,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,15,31.171,173.238,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,16,31.345,172.276,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,17,31.197,173.094,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,18,44.67,120.887,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,19,86.087,62.727,2
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,20,97.64,55.305,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,21,94.846,56.934,4
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,22,92.65,58.284,4
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,23,32.7,165.138,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,24,30.185,178.897,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,25,30.229,178.636,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,26,30.237,178.589,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,27,30.277,178.353,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,28,30.42,177.515,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,29,30.652,176.171,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,30,30.705,175.867,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,31,30.683,175.993,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,32,30.628,176.309,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,33,40.548,133.175,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,34,86.206,62.641,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,35,94.719,57.011,5
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,36,97.458,55.408,6
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,37,96.342,56.050,6
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,38,90.617,59.591,6
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,39,32.39,166.718,4
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,40,30.219,178.696,3
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,41,30.36,177.866,3
5161,1,2022,11,Denny Hamlin,Tyt,1,1361,42,30.543,176.800,4
